ID,time,lat,long,alt_increment,speed,bearing,accuracy,activity_id,activity
9,2019-10-21 00:51:14.700000,42.674233163464066,-8.358400012130481,120.7432758934,0.641117036342621,37.5163688659668,32.0,-488,Driving
9,2019-10-21 00:51:22.021000,42.678246851525095,-8.358029409763102,33.1951862985634,2.08987736701965,1.8382328748703,8.0,-488,Driving
9,2019-10-21 00:51:33.002000,42.678564776217144,-8.358026356862222,153.938462191963,0.0,0.0,1200.0,-488,Driving
9,2019-10-21 00:51:34.780000,42.68161124041462,-8.358026356862222,132.804153075096,4.25347661972046,67.6306457519531,8.0,-488,Driving
9,2019-10-21 00:51:43.001000,42.68268102659118,-8.356567330519733,5.86586523946714,5.60756206512451,39.3278007507324,8.0,-488,Driving
9,2019-10-21 00:51:53.002000,42.6828929539347,-8.35615969737664,2.18473922368865,4.50224018096924,63.826416015625,6.0,-488,Driving
9,2019-10-21 00:52:03.010000,42.68304079773254,-8.355611256911738,0.178493962076814,0.0,51.4234771728516,6.0,-488,Driving
9,2019-10-21 00:52:13.010000,42.683073673417965,-8.35550165446452,124.932042574018,0.0,0.0,500.0,-488,Driving
9,2019-10-21 00:52:15.591000,42.68374687869999,-8.35550165446452,133.577146696045,5.02338552474976,342.633972167969,8.0,-488,Driving
9,2019-10-21 00:52:23.010000,42.684490699960115,-8.356044728492865,1.83609944156237,5.77117204666138,330.993804931641,8.0,-488,Driving
9,2019-10-21 00:52:33.011000,42.68489262761846,-8.35624244425371,135.413246137607,0.0,0.0,899.9990234375,-488,Driving
9,2019-10-21 00:52:36.810000,42.688599346602665,-8.35624244425371,133.358171068311,4.12723731994629,329.860748291016,8.0,-488,Driving
9,2019-10-21 00:52:43.011000,42.69207790891076,-8.357249874692098,2.64218072277782,8.84948635101318,329.738830566406,6.0,-488,Driving
9,2019-10-21 00:52:53.010000,42.692505085193375,-8.357527027798252,136.000351791089,0.0,0.0,1100.0,-488,Driving
9,2019-10-21 00:52:56.830000,42.69380126403428,-8.357527027798252,131.533305546022,8.18552875518799,350.191070556641,6.0,-488,Driving
9,2019-10-21 00:53:03.010000,42.69432854102432,-8.357639460100094,5.77339976079615,9.57781887054443,358.580474853516,6.0,-488,Driving
9,2019-10-21 00:53:13.011000,42.69521286167634,-8.357639627865769,125.759905785226,0.0,0.0,600.0,-488,Driving
9,2019-10-21 00:53:16.830000,42.697085254388625,-8.357639627865769,122.578751550726,7.603102684021,0.580122411251068,8.0,-488,Driving
9,2019-10-21 00:53:23.010000,42.699729039405604,-8.357636887828763,4.66548966718845,4.0600061416626,359.963806152344,4.0,-488,Driving
9,2019-10-21 00:53:33.011000,42.70028036250462,-8.357636925337989,117.913261883537,0.0,0.0,1299.9990234375,-488,Driving
9,2019-10-21 00:53:38.170000,42.706298006252275,-8.357636925337989,117.016701636757,2.45593762397766,1.24790751934052,6.0,-488,Driving
9,2019-10-21 00:53:49.003000,42.712420593551755,-8.357603906622261,117.016701636757,0.0,0.0,1200.0,-488,Driving
9,2019-10-21 00:53:58.167000,42.71472233333196,-8.357603906622261,116.356874691214,0.0,11.7410020828247,4.0,-488,Driving
9,2019-10-21 00:53:59.004000,42.71707118249902,-8.357288372559344,1.22805340426075,2.43298625946045,43.0322151184082,6.0,-488,Driving
9,2019-10-21 00:54:37.003000,42.71714343809031,-8.35725295340096,9.68297912544283,5.67207336425781,256.602081298828,6.0,-488,Driving
9,2019-10-21 00:54:47.004000,42.71703621887216,-8.357261344222557,2.14820191232228,11.2097120285034,261.387145996094,4.0,-488,Driving
9,2019-10-21 00:54:57.005000,42.716993363357574,-8.358212037361557,103.297640249189,0.0,0.0,800.0,-488,Driving
9,2019-10-21 00:54:59.243000,42.71732241392497,-8.358212037361557,103.790563389398,0.0,0.0,48.0,-488,Driving
9,2019-10-21 00:55:07.004000,42.71737068888701,-8.358212037361557,0.652269240492004,15.702036857605,246.772171020508,12.0,-488,Driving
9,2019-10-21 00:55:17.004000,42.71717355392273,-8.359725755542767,104.44283262989,0.0,0.0,1600.0,-488,Driving
9,2019-10-21 00:55:19.265000,42.7203249288988,-8.359725755542767,107.81754693302,11.4740657806396,247.835601806641,3.0,-488,Driving
9,2019-10-21 00:55:27.006000,42.71887654964402,-8.369716610574772,0.173181928850738,14.3240966796875,215.633544921875,3.0,-488,Driving
9,2019-10-21 00:55:37.004000,42.718274851984745,-8.370247413488066,107.990728861871,0.0,0.0,1500.0,-488,Driving
9,2019-10-21 00:55:39.285000,42.72228901826138,-8.370247413488066,111.63146050108,16.0782165527344,197.466491699219,4.0,-488,Driving
9,2019-10-21 00:55:47.004000,42.71729147208703,-8.37658213961914,7.14246354545247,17.9487781524658,193.814910888672,6.0,-488,Driving
9,2019-10-21 00:55:57.004000,42.71582502732795,-8.376706118667173,118.773924046532,0.0,0.0,1100.0,-488,Driving
9,2019-10-21 00:56:00.305000,42.72397816439947,-8.376706118667173,126.321468347965,16.8547954559326,168.422744750977,6.0,-488,Driving
9,2019-10-21 00:56:17.003000,42.71448301496811,-8.375870842721929,133.987113871539,0.0,0.0,1299.9990234375,-488,Driving
9,2019-10-21 00:56:20.328000,42.71600409284102,-8.375870842721929,139.472627387708,17.3884468078613,218.114852905273,4.0,-488,Driving
9,2019-10-21 00:56:27.010000,42.71374184395183,-8.380256680433185,4.17333238956866,18.0380630493164,228.860382080078,3.0,-488,Driving
9,2019-10-21 00:56:37.010000,42.71302971875134,-8.381478614839631,2.59772975264607,17.6082820892334,226.576675415039,3.0,-488,Driving
9,2019-10-21 00:56:47.011000,42.71228693185552,-8.382667058744882,0.658416028000687,17.3896656036377,192.541931152344,3.0,-488,Driving
9,2019-10-21 00:56:57.009000,42.7109435820777,-8.382889205448327,146.902105557923,0.0,0.0,1600.0,-488,Driving
9,2019-10-21 00:57:01.452000,42.71255021996328,-8.382889205448327,145.88226214623,17.1089820861816,160.067993164062,3.0,-488,Driving
9,2019-10-21 00:57:07.009000,42.71250054743856,-8.381517288172693,2.25849618720983,17.0935211181641,145.822937011719,4.0,-488,Driving
9,2019-10-21 00:57:17.015000,42.71141487608153,-8.380923182156398,143.62376595902,0.0,0.0,1299.9990234375,-488,Driving
9,2019-10-21 00:57:21.165000,42.71142051572806,-8.380923182156398,141.462870011411,17.5562019348145,145.399673461914,4.0,-488,Driving
9,2019-10-21 00:57:27.004000,42.71036564755947,-8.375819874427835,2.44285449327987,17.0360813140869,158.41357421875,6.0,-488,Driving
9,2019-10-21 00:57:37.003000,42.70913176980715,-8.375407161820748,139.020015518132,0.0,0.0,1100.0,-488,Driving
9,2019-10-21 00:57:41.188000,42.71151214260588,-8.375407161820748,135.455289649505,17.108268737793,182.567642211914,6.0,-488,Driving
9,2019-10-21 00:57:47.002000,42.707664093706924,-8.375612327909147,5.48364078190539,17.3586578369141,164.569396972656,8.0,-488,Driving
9,2019-10-21 00:57:57.003000,42.70619565561356,-8.375562482369551,129.971648867599,0.0,0.0,899.9990234375,-488,Driving
9,2019-10-21 00:58:01.304000,42.70684872135071,-8.375562482369551,126.070941438119,15.3473358154297,169.500015258789,6.0,-488,Driving
9,2019-10-21 00:58:07.003000,42.70480888080731,-8.37542879535669,4.68433184267609,14.86998462677,163.450347900391,4.0,-488,Driving
9,2019-10-21 00:58:17.005000,42.703546826982134,-8.375331168468996,121.386609595443,0.0,0.0,1500.0,-488,Driving
9,2019-10-21 00:58:25.045000,42.705068902574446,-8.375331168468996,117.025119386451,15.8039588928223,146.815567016602,4.0,-488,Driving
9,2019-10-21 00:58:27.107000,42.702741518075435,-8.37385767990999,2.55325876013238,17.1637687683105,127.268745422363,4.0,-488,Driving
9,2019-10-21 00:58:37.007000,42.702085952307165,-8.37275048696576,1.15819364933228,16.6877822875977,114.562408447266,4.0,-488,Driving
9,2019-10-21 00:58:47.087000,42.701776813740516,-8.371109381096224,0.843883382159845,17.1236019134521,122.476066589355,4.0,-488,Driving
9,2019-10-21 00:58:57.168000,42.70137996817899,-8.369553117644227,112.469783594827,0.0,0.0,1600.0,-488,Driving
9,2019-10-21 00:59:05.086000,42.704592401346254,-8.369553117644227,111.992795636736,17.2198314666748,126.517250061035,8.0,-488,Driving
9,2019-10-21 00:59:07.068000,42.70313770899715,-8.368148457251198,0.462590189483876,15.7939949035645,134.5146484375,4.0,-488,Driving
9,2019-10-21 00:59:17.115000,42.702399583913994,-8.36695200728967,111.530205447252,0.0,0.0,1600.0,-488,Driving
9,2019-10-21 00:59:25.891000,42.7033862562508,-8.36695200728967,113.377973792953,16.0075340270996,156.302429199219,4.0,-488,Driving
9,2019-10-21 00:59:27.014000,42.70323621989797,-8.36512869565829,0.984788247990252,17.169017791748,164.204788208008,4.0,-488,Driving
9,2019-10-21 00:59:37.011000,42.70188083538769,-8.364923675123128,0.264517203917308,14.5004358291626,183.057846069336,4.0,-488,Driving
9,2019-10-21 00:59:47.012000,42.700446775482526,-8.364934288617999,0.949115135800341,14.3043146133423,201.36116027832,4.0,-488,Driving
9,2019-10-21 00:59:57.012000,42.69925761673034,-8.365080041837311,1.21976754422057,14.1544818878174,209.208206176758,6.0,-488,Driving
9,2019-10-21 01:00:07.013000,42.69824843663505,-8.365466464546303,0.147380780526277,12.6360139846802,208.226776123047,4.0,-488,Driving
9,2019-10-21 01:00:17.012000,42.6973271546946,-8.36582929481602,114.973966209427,0.0,0.0,1799.9990234375,-488,Driving
9,2019-10-21 01:00:19.132000,42.699067038353604,-8.36582929481602,113.605516748185,9.4243803024292,192.928451538086,6.0,-488,Driving
9,2019-10-21 01:00:27.013000,42.69836304930247,-8.366696003939836,0.877039106898039,7.53148317337036,5.34151220321655,4.0,-488,Driving
9,2019-10-21 01:00:37.013000,42.69851320180257,-8.366651570532996,0.37953978237924,11.4994621276855,26.9476089477539,4.0,-488,Driving
9,2019-10-21 01:00:47.013000,42.69937131666174,-8.366421562137518,3.04495896431391,12.675048828125,29.3397064208984,4.0,-488,Driving
9,2019-10-21 01:00:57.015000,42.7001530135884,-8.366055570520619,0.302812057192355,12.670108795166,24.7836246490479,4.0,-488,Driving
9,2019-10-21 01:01:17.012000,42.701062935944414,-8.3657713363827,115.647407702411,0.0,0.0,1600.0,-488,Driving
9,2019-10-21 01:01:20.192000,42.70484736495942,-8.3657713363827,114.475707179328,10.4578800201416,31.5522499084473,4.0,-488,Driving
9,2019-10-21 01:01:27.015000,42.707282231603656,-8.363679976656604,1.92359804679367,12.812313079834,74.8698501586914,6.0,-488,Driving
9,2019-10-21 01:01:37.014000,42.70743452564966,-8.362550596872628,1.59814967575595,8.96287250518799,57.8972511291504,4.0,-488,Driving
9,2019-10-21 01:01:47.015000,42.707544638144,-8.361514488285192,1.80210750661763,9.58106422424316,125.413581848145,4.0,-488,Driving
9,2019-10-21 01:01:57.015000,42.70747000426344,-8.360790380569563,0.0971775415274294,10.1664247512817,80.141242980957,4.0,-488,Driving
9,2019-10-21 01:02:07.013000,42.707485465886315,-8.359654089049656,2.80807115345112,9.00123310089111,78.0966796875,4.0,-488,Driving
9,2019-10-21 01:02:17.015000,42.70752591725095,-8.35852409888501,106.246603255182,0.0,0.0,1700.0,-488,Driving
9,2019-10-21 01:02:21.458000,42.70941270733857,-8.35852409888501,105.855380738638,3.30117392539978,224.673873901367,4.0,-488,Driving
9,2019-10-21 01:02:27.016000,42.7080279352838,-8.36509458381503,0.350345110622186,0.0,201.897384643555,4.0,-488,Driving
9,2019-10-21 01:02:37.015000,42.707907195756746,-8.365190307641667,106.205725849261,0.0,0.0,899.9990234375,-488,Driving
9,2019-10-21 01:06:45.372000,42.70880743456119,-8.365190307641667,17.5294570032474,3.85176348686218,46.1624526977539,4.0,-487,Driving
9,2019-10-21 01:06:56.011000,42.70888318236467,-8.365083328284014,109.497284966646,0.0,0.0,1600.0,-487,Driving
9,2019-10-21 01:07:01.051000,42.72038556123202,-8.365083328284014,109.08436899872,3.29297256469727,203.338958740234,4.0,-487,Driving
9,2019-10-21 01:07:06.011000,42.70982163777984,-8.368085936564032,2.41210571039399,5.54013681411743,227.896408081055,4.0,-487,Driving
9,2019-10-21 01:07:16.011000,42.70962627614405,-8.368403807137565,111.496474709114,0.0,0.0,1600.0,-487,Driving
9,2019-10-21 01:07:21.070000,42.70977717652433,-8.368403807137565,111.322218387158,6.07853031158447,148.096252441406,3.0,-487,Driving
9,2019-10-21 01:07:26.012000,42.70945953489516,-8.366609335029063,0.781298446455651,5.77504873275757,142.987777709961,3.0,-487,Driving
9,2019-10-21 01:07:36.012000,42.70913298797895,-8.366327126419515,112.103516833614,0.0,0.0,1500.0,-487,Driving
9,2019-10-21 01:07:41.091000,42.71505837728907,-8.366327126419515,110.746470273747,5.33198595046997,135.493576049805,2.0,-487,Driving
9,2019-10-21 01:07:46.011000,42.71109219461037,-8.361892177437317,0.414156162973072,0.0533470250666142,207.734359741211,3.0,-487,Driving
9,2019-10-21 01:07:56.011000,42.71090940317905,-8.361981542901729,110.332314110774,0.0,0.0,1399.9990234375,-487,Driving
9,2019-10-21 01:08:02.132000,42.71334719233464,-8.361981542901729,109.935865404366,4.65708827972412,137.740219116211,3.0,-487,Driving
9,2019-10-21 01:08:06.012000,42.71136027467133,-8.357959961873014,0.612075547723833,5.1552209854126,139.995834350586,3.0,-487,Driving
9,2019-10-21 01:08:16.012000,42.7110648388155,-8.35766545679819,0.152077041674175,3.57869982719421,101.105354309082,2.0,-487,Driving
9,2019-10-21 01:08:26.012000,42.71105097699758,-8.357412440498177,0.768791019850596,1.17171621322632,138.742523193359,3.0,-487,Driving
9,2019-10-21 01:08:36.011000,42.710902469713254,-8.357270240909997,108.402921795117,0.0,0.0,800.0,-487,Driving
9,2019-10-21 01:08:42.153000,42.71259582105858,-8.357270240909997,107.358707822025,5.70980453491211,139.611740112305,3.0,-487,Driving
9,2019-10-21 01:08:46.012000,42.71108767197279,-8.352871820405493,2.69138447621175,7.09502267837524,142.386688232422,4.0,-487,Driving
9,2019-10-21 01:08:56.013000,42.71070460200058,-8.352555328935539,104.667323345813,0.0,0.0,800.0,-487,Driving
9,2019-10-21 01:09:03.471000,42.7148868388607,-8.352555328935539,102.428949156442,2.68612957000732,130.998001098633,4.0,-487,Driving
9,2019-10-21 01:09:06.012000,42.71188216767519,-8.352051151503595,1.23726622492954,4.07196712493896,74.9636001586914,4.0,-487,Driving
9,2019-10-21 01:09:16.012000,42.711890158421554,-8.351629290466784,101.191682931513,0.0,0.0,1399.9990234375,-487,Driving
9,2019-10-21 01:09:23.292000,42.71642892241851,-8.351629290466784,98.9378635359224,5.81289482116699,3.35266590118408,4.0,-487,Driving
9,2019-10-21 01:09:26.011000,42.72047990857809,-8.351443306933193,2.13049362191737,7.15590715408325,1.59840297698975,4.0,-487,Driving
9,2019-10-21 01:09:36.013000,42.72109709517233,-8.351442337561668,2.20279564566192,8.62194061279297,53.7802124023438,4.0,-487,Driving
9,2019-10-21 01:09:46.012000,42.72138006395323,-8.350957495324005,1.85345541451058,7.00069904327393,53.4199981689453,4.0,-487,Driving
9,2019-10-21 01:09:56.012000,42.721641640844275,-8.350309683719678,0.955240907438309,9.19711208343506,56.1335182189941,4.0,-487,Driving
9,2019-10-21 01:10:06.012000,42.721889908920765,-8.349627131795698,0.0959583998019156,8.81444644927979,87.3557434082031,4.0,-487,Driving
9,2019-10-21 01:10:16.012000,42.72189781854815,-8.348591435166497,0.421736151156082,9.43336582183838,79.2710494995117,4.0,-487,Driving
9,2019-10-21 01:10:26.014000,42.721914967424915,-8.34751208310519,1.29251234815992,4.97270965576172,230.841018676758,4.0,-487,Driving
9,2019-10-21 01:10:36.012000,42.7218931684857,-8.34792478229015,0.414461666590412,7.65728712081909,233.473129272461,4.0,-487,Driving
9,2019-10-21 01:10:46.012000,42.72163825125974,-8.348615803226707,0.83389779304197,5.38903570175171,202.671264648438,4.0,-487,Driving
9,2019-10-21 01:10:56.013000,42.721181838960575,-8.348657083552059,0.667482820795684,4.00374937057495,225.203994750977,4.0,-487,Driving
9,2019-10-22 00:52:29.513000,42.72098782212163,-8.349009796640905,26.3532714405443,0.450917541980743,136.875946044922,32.0,-486,Driving
9,2019-10-22 00:52:33.874000,42.720976203558806,-8.348998354117816,35.2679386327006,1.90980577468872,0.0,6.0,-486,Driving
9,2019-10-22 00:52:48.016000,42.72105789680777,-8.348998354117816,105.914667192156,0.0,0.0,1200.0,-486,Driving
9,2019-10-22 00:52:50.732000,42.72139908500139,-8.348998354117816,106.788453446134,5.73996925354004,343.598571777344,6.0,-486,Driving
9,2019-10-22 00:52:58.012000,42.72143697121059,-8.349399267870336,12.0218380300219,0.0,8.79605388641357,12.0,-486,Driving
9,2019-10-22 00:53:08.013000,42.72167655042075,-8.349386358886651,2.68685739086933,3.95522451400757,0.485870480537415,4.0,-486,Driving
9,2019-10-22 00:53:19.015000,42.721766085220736,-8.349385970999943,0.927567276343666,7.46780300140381,359.885467529297,8.0,-486,Driving
9,2019-10-22 00:53:29.013000,42.72238849664407,-8.349386101149866,12.3311427887992,8.49124813079834,0.102269671857357,8.0,-486,Driving
9,2019-10-22 00:53:39.013000,42.72322129156597,-8.349385959874867,4.71922858276515,0.0,358.524749755859,6.0,-486,Driving
9,2019-10-22 00:53:49.014000,42.7236323481883,-8.34938670015851,1.52785257130996,1.68602168560028,20.7166347503662,4.0,-486,Driving
9,2019-10-22 00:54:09.014000,42.72371923807195,-8.349385912397537,103.846492200495,0.0,0.0,500.0,-486,Driving
9,2019-10-22 00:54:11.813000,42.724798311506,-8.349385912397537,101.740950339298,0.656609237194061,351.919189453125,6.0,-486,Driving
9,2019-10-22 00:54:33.014000,42.72595839630293,-8.34954407036014,101.740950339298,0.0,0.0,400.0,-486,Driving
9,2019-10-22 00:54:52.875000,42.72623347726478,-8.34954407036014,99.7721128734218,3.19866728782654,2.82888174057007,8.0,-486,Driving
9,2019-10-22 00:55:01.015000,42.726384646967446,-8.349524243326462,13.1365312757484,6.41264247894287,317.122406005859,6.0,-486,Driving
9,2019-10-22 00:55:11.015000,42.72673610509586,-8.349629084605029,86.6355815976734,0.0,0.0,800.0,-486,Driving
9,2019-10-22 00:55:12.895000,42.72733845492288,-8.349629084605029,85.2603234535881,9.55300426483154,264.208312988281,4.0,-486,Driving
9,2019-10-22 00:55:21.014000,42.727299637505446,-8.351120495535556,3.96887671412564,12.6218519210815,254.344772338867,3.0,-486,Driving
9,2019-10-22 00:55:31.015000,42.727246675056854,-8.352403385935967,2.65429640894556,13.8442678451538,244.436370849609,12.0,-486,Driving
9,2019-10-22 00:55:44.016000,42.72699783962648,-8.354209871118934,4.01355705447885,12.382586479187,237.665451049805,4.0,-486,Driving
9,2019-10-22 00:55:54.014000,42.72666105008085,-8.355571301048426,100.616323064627,11.4851779937744,220.95573425293,4.0,-486,Driving
9,2019-10-22 00:56:04.015000,42.72381946768685,-8.368694894111087,4.88095708827846,15.1355142593384,204.319351196289,4.0,-486,Driving
9,2019-10-22 00:56:14.013000,42.72286115613077,-8.369040251566236,6.65195402804633,17.2009162902832,193.425811767578,6.0,-486,Driving
9,2019-10-22 00:56:24.015000,42.72139329199025,-8.369174929296546,9.12717181460266,18.3859615325928,173.235733032227,6.0,-486,Driving
9,2019-10-22 00:56:34.015000,42.71985491175087,-8.36914331663077,129.122841714393,18.3664665222168,180.353118896484,6.0,-486,Driving
9,2019-10-22 00:56:44.014000,42.708886911639716,-8.3691671676025,6.55526466271903,19.4164848327637,217.604431152344,4.0,-486,Driving
9,2019-10-22 00:56:54.006000,42.70762810591291,-8.36963116707939,135.678106377112,0.0,0.0,1299.9990234375,-486,Driving
9,2019-10-22 00:56:55.946000,42.710479129088434,-8.36963116707939,140.350639132635,19.3685188293457,228.599105834961,4.0,-486,Driving
9,2019-10-22 00:57:04.004000,42.707806694343745,-8.376241765790608,2.30431800023933,18.1565494537354,220.581451416016,4.0,-486,Driving
9,2019-10-22 00:57:14.002000,42.70693151427894,-8.377351025989311,142.654957132874,0.0,0.0,1299.9990234375,-486,Driving
9,2019-10-22 00:57:15.723000,42.71102443646415,-8.377351025989311,143.593444723207,18.2325534820557,188.891418457031,3.0,-486,Driving
9,2019-10-22 00:57:34.009000,42.708418696696334,-8.37911732765886,143.181740079107,0.0,0.0,1399.9990234375,-486,Driving
9,2019-10-22 00:57:36.369000,42.712863858872,-8.37911732765886,141.803226240859,18.4626922607422,145.036956787109,3.0,-486,Driving
9,2019-10-22 00:57:44.010000,42.71036012444781,-8.378593077255337,1.98902976775292,17.6277084350586,145.864135742188,4.0,-486,Driving
9,2019-10-22 00:57:54.009000,42.709254554452535,-8.377881376747395,2.67511984479114,16.2680397033691,174.111251831055,4.0,-486,Driving
9,2019-10-22 00:58:04.001000,42.70788518516724,-8.377796209519447,2.77115183644162,15.9271488189697,178.82926940918,4.0,-486,Driving
9,2019-10-22 00:58:14.111000,42.706478846318234,-8.377795462005283,134.367924791873,0.0,0.0,899.9990234375,-486,Driving
9,2019-10-22 00:58:17.530000,42.70907099494167,-8.377795462005283,129.133181993123,16.9966335296631,163.208511352539,6.0,-486,Driving
9,2019-10-22 00:58:24.017000,42.70519983580522,-8.377477655721997,2.48212044845154,15.9378185272217,171.526580810547,4.0,-486,Driving
9,2019-10-22 00:58:34.092000,42.70377024431859,-8.37741702500708,126.651061544671,0.0,0.0,1500.0,-486,Driving
9,2019-10-22 00:58:38.231000,42.70439398001133,-8.37741702500708,123.500275947969,16.4866123199463,155.989807128906,4.0,-486,Driving
9,2019-10-22 00:58:44.002000,42.70253419169579,-8.376102063785382,3.49983377951195,17.3377208709717,137.245559692383,4.0,-486,Driving
9,2019-10-22 00:58:54.038000,42.701602900641724,-8.375340499552598,120.000442168457,0.0,0.0,1200.0,-486,Driving
9,2019-10-22 00:58:58.358000,42.71355817621676,-8.375340499552598,117.088979823383,18.5168514251709,118.320129394531,4.0,-486,Driving
9,2019-10-22 00:59:04.019000,42.707412811328446,-8.364774863263158,1.65926251686675,18.1412754058838,119.730972290039,4.0,-486,Driving
9,2019-10-22 00:59:14.018000,42.70705064370214,-8.362999656677957,115.429717306516,0.0,0.0,1600.0,-486,Driving
9,2019-10-22 00:59:18.437000,42.71057602012875,-8.362999656677957,114.805165076509,16.6160221099854,128.362976074219,16.0,-486,Driving
9,2019-10-22 00:59:25.018000,42.70901817641778,-8.361327461147013,1.66551183343796,18.2964344024658,129.708358764648,4.0,-486,Driving
9,2019-10-22 00:59:35.001000,42.70835995070376,-8.359881115163075,113.139653243071,0.0,0.0,1600.0,-486,Driving
9,2019-10-22 00:59:39.141000,42.709434625243404,-8.359881115163075,112.921040402266,16.8794975280762,156.183792114258,4.0,-486,Driving
9,2019-10-22 00:59:45.001000,42.70927038953428,-8.358063471519126,1.13194785345615,16.8294429779053,164.468704223633,4.0,-486,Driving
9,2019-10-22 00:59:55.007000,42.707896692387195,-8.35786141959731,0.771260689955596,16.0745677947998,184.746765136719,4.0,-486,Driving
9,2019-10-22 01:00:05.001000,42.706441399560624,-8.357876246032836,1.013057512816,14.5449123382568,202.233184814453,4.0,-486,Driving
9,2019-10-22 01:00:15.007000,42.70520398282127,-8.358043303600457,1.98927635238798,13.1690797805786,207.699996948242,4.0,-486,Driving
9,2019-10-22 01:00:25.002000,42.70419175880998,-8.358430807377987,1.01085289179245,12.8995504379272,207.524520874023,6.0,-486,Driving
9,2019-10-22 01:00:35.005000,42.703298027378786,-8.358774490541526,116.573539995762,0.0,0.0,1799.9990234375,-486,Driving
9,2019-10-22 01:00:40.206000,42.7049716885016,-8.358774490541526,115.309130992469,8.75441646575928,191.006744384766,4.0,-486,Driving
9,2019-10-22 01:00:45.004000,42.70430696638125,-8.359516000606412,0.547130815656644,8.08572959899902,15.6192493438721,4.0,-486,Driving
9,2019-10-22 01:00:55.003000,42.7043747736053,-8.35938487631401,0.446260207856938,10.7093801498413,25.2496318817139,4.0,-486,Driving
9,2019-10-22 01:01:05.005000,42.70516155656372,-8.359163926424781,1.8350759021677,12.862419128418,29.2674427032471,4.0,-486,Driving
9,2019-10-22 01:01:15.011000,42.70594120819792,-8.358821610264117,0.0574122679069689,13.5205240249634,23.36669921875,4.0,-486,Driving
9,2019-10-22 01:01:25.009000,42.706940180033016,-8.358535754891085,1.28400925319073,12.2030916213989,5.21046495437622,4.0,-486,Driving
9,2019-10-22 01:01:35.003000,42.70806969734252,-8.358503296580043,116.911000932867,0.0,0.0,1600.0,-486,Driving
9,2019-10-22 01:01:41.282000,42.71170396489313,-8.358503296580043,115.268408306513,13.1823244094849,41.7858047485352,4.0,-486,Driving
9,2019-10-22 01:01:45.007000,42.713665147519485,-8.356024426677868,1.3598064406162,11.6048927307129,78.2326278686523,6.0,-486,Driving
9,2019-10-22 01:01:55.003000,42.713747482325296,-8.354700811990368,113.908601865897,0.0,0.0,800.0,-486,Driving
9,2019-10-22 01:02:01.303000,42.71617235527663,-8.354700811990368,113.044821115522,7.94277906417847,57.5360984802246,4.0,-486,Driving
9,2019-10-22 01:02:05.007000,42.7172805532791,-8.354647790804133,0.60178132601763,9.07487297058105,97.9164581298828,4.0,-486,Driving
9,2019-10-22 01:02:15.005000,42.71725446800809,-8.353790175659473,112.443039789504,0.0,0.0,1600.0,-486,Driving
9,2019-10-22 01:02:22.344000,42.71931003842893,-8.353790175659473,112.391824587729,9.47357749938965,79.4280548095703,4.0,-486,Driving
9,2019-10-22 01:02:35.002000,42.719644182934275,-8.353083187028158,110.133596342222,0.0,0.0,1700.0,-486,Driving
9,2019-10-22 01:02:44.523000,42.721524988153575,-8.353083187028158,109.607472367178,3.12587976455688,225.202545166016,4.0,-486,Driving
9,2019-10-22 01:02:45.007000,42.72011599209491,-8.359722623858325,0.0590428529384752,0.0,272.974304199219,4.0,-486,Driving
9,2019-10-22 01:06:42.928000,42.720116988512025,-8.359942255635417,131.888044343123,0.516593933105469,187.634078979492,48.0,-485,Driving
9,2019-10-22 01:06:46.509000,42.71813923506101,-8.361220887929935,36.221810040622,3.52941632270813,48.442569732666,4.0,-485,Driving
9,2019-10-22 01:06:57.008000,42.71816040032536,-8.361000329866664,4.00446066031633,5.79809665679932,273.413482666016,4.0,-485,Driving
9,2019-10-22 01:07:07.008000,42.71817215984719,-8.361220866704642,1.75646937151032,8.18037700653076,257.813446044922,4.0,-485,Driving
9,2019-10-22 01:07:17.008000,42.718141210096974,-8.362134947596696,101.427164334328,0.0,0.0,1600.0,-485,Driving
9,2019-10-22 01:07:23.168000,42.71988226834265,-8.362134947596696,102.451332418805,8.4796838760376,256.740631103516,4.0,-485,Driving
9,2019-10-22 01:07:27.008000,42.719424717650895,-8.362342975812533,0.299225705551507,0.0,354.492889404297,4.0,-485,Driving
9,2019-10-22 01:07:37.008000,42.71959332126793,-8.362392979088908,0.869023615945792,10.0239486694336,78.8101272583008,4.0,-485,Driving
9,2019-10-22 01:07:47.008000,42.71965867318671,-8.361910158177304,0.877040497484657,11.9754657745361,80.439338684082,4.0,-485,Driving
9,2019-10-22 01:07:57.008000,42.71968949498352,-8.360570726739216,104.496622237787,0.0,0.0,1700.0,-485,Driving
9,2019-10-22 01:08:04.270000,42.72122808461857,-8.360570726739216,101.502981934462,14.7079620361328,93.3461151123047,4.0,-485,Driving
9,2019-10-22 01:08:07.009000,42.72114185073579,-8.352074752027013,2.03153368605182,16.3259239196777,109.667152404785,4.0,-485,Driving
9,2019-10-22 01:08:17.009000,42.72104673360481,-8.35027405078479,99.4714482484106,0.0,0.0,1399.9990234375,-485,Driving
9,2019-10-22 01:08:24.308000,42.72143108200796,-8.35027405078479,97.4611133076095,16.1311264038086,104.140830993652,4.0,-485,Driving
9,2019-10-22 01:08:27.009000,42.721200807868215,-8.348001114592781,0.015281407869125,14.0907030105591,60.8665542602539,3.0,-485,Driving
